2015-09-29 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
300085,-4.559,31.4,31.4,32.67,30.7,32.9,-0.7,-6.69,18881403.0,7.52099
002593,-4.644,15.4,15.5,15.74,15.22,16.15,-2.54,-5.76,4106937.0,3.13857
300400,-4.676,27.93,28.23,28.77,27.46,29.3,-1.81,-6.28,2090561.0,6.96854
002076,-4.695,12.18,12.28,12.53,12.03,12.78,-1.96,-5.87,11501123.0,6.31639
601718,-4.853,11.96,12.01,12.36,11.7,12.57,-1.67,-6.92,126537264.0,3.28072
002625,-4.914,33.28,33.51,34.13,32.8,35.0,-2.49,-6.29,9533012.0,5.07083
601789,-4.958,9.01,9.09,9.37,8.96,9.48,-1.16,-5.49,16538140.0,3.77514
300256,-4.973,17.39,17.6,18.18,17.1,18.3,-0.66,-6.56,8364821.0,6.3462
300155,-5.078,13.46,13.64,13.98,13.1,14.18,-1.41,-7.62,19481288.0,7.29702
300002,-5.168,11.01,11.13,11.34,10.82,11.61,-2.33,-6.8,22535609.0,1.97394
603600,-5.358,61.47,62.0,64.47,60.96,64.95,-0.74,-6.14,7220348.0,28.88139
600433,-5.516,9.25,9.37,9.69,9.13,9.79,-1.02,-6.74,106036689.0,8.90855
